schema_version,sample_id,source_group,sequence_id,split,action_code,dive_score,difficulty,start_frame,end_frame,macro_transition_1,macro_transition_2,fine_transition_count,fine_transitions,phase_label_count,phase_labels,judge_scores,execution_scores,synchronisation_scores,live_path,live_frames,live_first_frame,live_last_frame,replay1_path,replay1_frames,replay1_first_frame,replay1_last_frame,live_mask_path,live_mask_frames,live_mask_aligned,replay2_path,replay2_frames,replay2_available,mask_provenance,issues,replay1_mask_path,mask_role,replay1_mask_aligned
2.0,Synchro_004/21,Synchro_004,21,train,107b,75.33,3.1,65977,66085,26,72,2,"[26, 72]",109,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 8.0, 8.5]","[8.0, 8.0]","[8.0, 8.0, 8.5]",rgb/live/Synchro_004/21,109,065977.jpg,066085.jpg,rgb/replay1/Synchro_004/21,112,066319.jpg,066430.jpg,masks/live/Synchro_004/21,109,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/21,predicted_input,True
2.0,Synchro_004/22,Synchro_004,22,train,5154b,90.78,3.4,68061,68183,41,89,4,"[41, 54, 75, 89]",123,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 9.0, 9.0, 9.0, 9.0]","[8.5, 9.0]","[9.0, 9.0, 9.0]",rgb/live/Synchro_004/22,123,068061.jpg,068183.jpg,rgb/replay1/Synchro_004/22,137,068550.jpg,068686.jpg,masks/live/Synchro_004/22,123,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_004/22,109,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/22,predicted_input,True
2.0,Synchro_004/23,Synchro_004,23,test,407c,74.46,3.4,74498,74608,30,71,2,"[30, 71]",111,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.0, 6.5, 7.5, 8.0, 8.5]","[6.0, 6.5]","[7.5, 8.0, 8.5]",rgb/live/Synchro_004/23,111,074498.jpg,074608.jpg,rgb/replay1/Synchro_004/23,111,074804.jpg,074914.jpg,masks/live/Synchro_004/23,111,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/23,predicted_input,True
2.0,Synchro_004/24,Synchro_004,24,train,5337d,78.75,3.5,78274,78400,36,85,3,"[36, 78, 85]",127,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 7.0, 7.5, 8.0, 8.0]","[7.0, 7.0]","[7.5, 8.0, 8.0]",rgb/live/Synchro_004/24,127,078274.jpg,078400.jpg,rgb/replay1/Synchro_004/24,143,078772.jpg,078914.jpg,masks/live/Synchro_004/24,127,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_004/24,100,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/24,predicted_input,True
2.0,Synchro_004/25,Synchro_004,25,validation,5154b,72.42,3.4,84287,84406,36,83,4,"[36, 50, 74, 83]",120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 6.5, 7.5, 7.0, 7.0]","[7.5, 6.5]","[7.5, 7.0, 7.0]",rgb/live/Synchro_004/25,120,084287.jpg,084406.jpg,rgb/replay1/Synchro_004/25,124,084607.jpg,084730.jpg,masks/live/Synchro_004/25,120,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/25,predicted_input,True
2.0,Synchro_004/26,Synchro_004,26,train,5154b,79.56,3.4,88197,88315,33,80,4,"[33, 46, 69, 80]",119,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 7.0, 7.5, 8.0, 8.5]","[8.0, 7.0]","[7.5, 8.0, 8.5]",rgb/live/Synchro_004/26,119,088197.jpg,088315.jpg,rgb/replay1/Synchro_004/26,141,088666.jpg,088806.jpg,masks/live/Synchro_004/26,119,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_004/26,102,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/26,predicted_input,True
2.0,Synchro_004/27,Synchro_004,27,validation,5337d,98.7,3.5,90233,90328,9,54,3,"[9, 47, 54]",96,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[9.5, 9.0, 9.5, 9.5, 9.5]","[9.5, 9.0]","[9.5, 9.5, 9.5]",rgb/live/Synchro_004/27,96,090233.jpg,090328.jpg,rgb/replay1/Synchro_004/27,143,090727.jpg,090869.jpg,masks/live/Synchro_004/27,96,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_004/27,110,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/27,predicted_input,True
2.0,Synchro_004/28,Synchro_004,28,train,407c,87.72,3.4,92532,92637,20,60,2,"[20, 60]",106,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 8.0, 9.0, 8.5, 9.0]","[8.5, 8.0]","[9.0, 8.5, 9.0]",rgb/live/Synchro_004/28,106,092532.jpg,092637.jpg,rgb/replay1/Synchro_004/28,118,092964.jpg,093081.jpg,masks/live/Synchro_004/28,106,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/28,predicted_input,True
2.0,Synchro_004/29,Synchro_004,29,train,307c,79.8,3.5,99684,99810,35,82,2,"[35, 82]",127,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.0, 7.5, 8.0, 8.0]","[7.5, 7.0]","[7.5, 8.0, 8.0]",rgb/live/Synchro_004/29,127,099684.jpg,099810.jpg,rgb/replay1/Synchro_004/29,121,100040.jpg,100160.jpg,masks/live/Synchro_004/29,127,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/29,predicted_input,True
2.0,Synchro_004/30,Synchro_004,30,train,307c,80.85,3.5,101406,101528,39,84,2,"[39, 84]",123,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 7.0, 8.0, 8.0, 8.5]","[7.0, 7.0]","[8.0, 8.0, 8.5]",rgb/live/Synchro_004/30,123,101406.jpg,101528.jpg,rgb/replay1/Synchro_004/30,135,101932.jpg,102066.jpg,masks/live/Synchro_004/30,123,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/30,predicted_input,True
2.0,Synchro_004/31,Synchro_004,31,validation,407c,68.34,3.4,105882,105980,10,49,2,"[10, 49]",99,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 5.5, 7.0, 7.0, 7.0]","[7.0, 5.5]","[7.0, 7.0, 7.0]",rgb/live/Synchro_004/31,99,105882.jpg,105980.jpg,rgb/replay1/Synchro_004/31,100,106201.jpg,106300.jpg,masks/live/Synchro_004/31,99,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/31,predicted_input,True
2.0,Synchro_004/32,Synchro_004,32,train,5337d,77.7,3.5,117993,118115,36,86,3,"[36, 76, 86]",123,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 6.5, 7.5, 8.0, 8.0]","[7.0, 6.5]","[7.5, 8.0, 8.0]",rgb/live/Synchro_004/32,123,117993.jpg,118115.jpg,rgb/replay1/Synchro_004/32,141,118402.jpg,118542.jpg,masks/live/Synchro_004/32,123,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/32,predicted_input,True
2.0,Synchro_004/33,Synchro_004,33,validation,5337d,82.95,3.5,120337,120470,42,111,3,"[42, 99, 111]",134,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.0, 8.0, 8.5, 8.5]","[7.5, 7.0]","[8.0, 8.5, 8.5]",rgb/live/Synchro_004/33,134,120337.jpg,120470.jpg,rgb/replay1/Synchro_004/33,141,120480.jpg,120620.jpg,masks/live/Synchro_004/33,134,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/33,predicted_input,True
2.0,Synchro_004/34,Synchro_004,34,train,109c,72.96,3.8,121971,122078,16,66,2,"[16, 66]",108,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.0, 6.5, 7.0, 6.5, 7.0]","[5.0, 6.5]","[7.0, 6.5, 7.0]",rgb/live/Synchro_004/34,108,121971.jpg,122078.jpg,rgb/replay1/Synchro_004/34,124,122389.jpg,122512.jpg,masks/live/Synchro_004/34,108,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_004/34,115,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/34,predicted_input,True
2.0,Synchro_004/35,Synchro_004,35,train,5253b,73.44,3.4,124081,124176,0,39,3,"[0, 18, 39]",96,"[2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.0, 7.0, 7.5, 7.5, 8.0]","[6.0, 7.0]","[7.5, 7.5, 8.0]",rgb/live/Synchro_004/35,96,124081.jpg,124176.jpg,rgb/replay1/Synchro_004/35,119,124448.jpg,124566.jpg,masks/live/Synchro_004/35,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_004/35,predicted_input,True
2.0,Synchro_005/0,Synchro_005,0,validation,201b,49.2,2.0,21931,22026,25,55,2,"[25, 55]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 7.5, 8.5, 8.5, 8.0]","[8.5, 7.5]","[8.5, 8.5, 8.0]",rgb/live/Synchro_005/0,96,021931.jpg,022026.jpg,rgb/replay1/Synchro_005/0,112,022201.jpg,022312.jpg,masks/live/Synchro_005/0,96,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_005/0,130,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/0,predicted_input,True
2.0,Synchro_005/1,Synchro_005,1,validation,201b,48.0,2.0,24130,24234,33,66,2,"[33, 66]",105,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 8.0, 8.5, 8.0, 8.0]","[7.5, 8.0]","[8.5, 8.0, 8.0]",rgb/live/Synchro_005/1,105,024130.jpg,024234.jpg,rgb/replay1/Synchro_005/1,98,024497.jpg,024594.jpg,masks/live/Synchro_005/1,105,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_005/1,113,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/1,predicted_input,True
2.0,Synchro_005/2,Synchro_005,2,validation,201b,52.8,2.0,26070,26165,8,43,2,"[8, 43]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[9.0, 8.5, 9.0, 8.5, 9.0]","[9.0, 8.5]","[9.0, 8.5, 9.0]",rgb/live/Synchro_005/2,96,026070.jpg,026165.jpg,rgb/replay1/Synchro_005/2,123,026498.jpg,026620.jpg,masks/live/Synchro_005/2,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/2,predicted_input,True
2.0,Synchro_005/3,Synchro_005,3,train,401b,45.0,2.0,27959,28054,19,46,2,"[19, 46]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 8.0, 7.5, 7.5, 7.5]","[7.0, 8.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_005/3,96,027959.jpg,028054.jpg,rgb/replay1/Synchro_005/3,141,028460.jpg,028600.jpg,masks/live/Synchro_005/3,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/3,predicted_input,True
2.0,Synchro_005/4,Synchro_005,4,train,201b,44.4,2.0,29917,30022,33,64,2,"[33, 64]",106,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 7.5, 7.5, 7.5, 7.5]","[7.0, 7.5]","[7.5, 7.5, 7.5]",rgb/live/Synchro_005/4,106,029917.jpg,030022.jpg,rgb/replay1/Synchro_005/4,121,030364.jpg,030484.jpg,masks/live/Synchro_005/4,106,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_005/4,95,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/4,predicted_input,True
2.0,Synchro_005/5,Synchro_005,5,train,101b,46.8,2.0,35125,35246,41,74,2,"[41, 74]",122,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.5, 8.0, 8.0, 8.0]","[7.5, 7.5]","[8.0, 8.0, 8.0]",rgb/live/Synchro_005/5,122,035125.jpg,035246.jpg,rgb/replay1/Synchro_005/5,134,035467.jpg,035600.jpg,masks/live/Synchro_005/5,122,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_005/5,145,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/5,predicted_input,True
2.0,Synchro_005/6,Synchro_005,6,train,301b,48.0,2.0,36757,36876,44,76,2,"[44, 76]",120,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 8.0, 8.0]","[8.0, 8.0]","[8.0, 8.0, 8.0]",rgb/live/Synchro_005/6,120,036757.jpg,036876.jpg,rgb/replay1/Synchro_005/6,121,037267.jpg,037387.jpg,masks/live/Synchro_005/6,120,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_005/6,126,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/6,predicted_input,True
2.0,Synchro_005/7,Synchro_005,7,train,301b,45.0,2.0,38402,38525,43,80,2,"[43, 80]",124,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 8.0, 7.5, 7.5, 7.5]","[7.0, 8.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_005/7,124,038402.jpg,038525.jpg,rgb/replay1/Synchro_005/7,116,038735.jpg,038850.jpg,masks/live/Synchro_005/7,124,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_005/7,predicted_input,True
